angle,azimuth,date,hour,power
38,130,2024-05-17,14,111.36456152429552
38,130,2024-05-17,15,88.47523663340267
38,130,2024-05-17,16,61.36243193197701
38,130,2024-05-17,17,11.320400526407886
38,130,2024-05-17,18,7.020066132889523
38,130,2024-05-17,19,0.0
38,130,2024-05-17,20,0.0
38,130,2024-05-17,21,0.0
38,130,2024-05-18,6,176.77209979224827
38,130,2024-05-18,7,279.60587097314686
38,130,2024-05-18,8,177.2911854139519
38,130,2024-05-18,9,252.70090281339785
38,130,2024-05-18,10,306.23081038172785
38,130,2024-05-18,11,253.31848069144613
38,130,2024-05-18,12,269.94953064894344
38,130,2024-05-18,13,67.98623752167028
38,130,2024-05-18,14,93.33748585399653
38,130,2024-05-18,15,56.70698595053344
38,130,2024-05-18,16,26.89366704933419
38,130,2024-05-18,17,53.18566348606394
38,130,2024-05-18,18,3.5763669246897485
38,130,2024-05-18,19,0.0991131053346561
38,130,2024-05-18,20,0.0
38,130,2024-05-18,21,0.0
38,130,2024-05-19,6,146.58213677639085
38,130,2024-05-19,7,232.22390602454752
38,130,2024-05-19,8,247.6374037108164
38,130,2024-05-19,9,261.0199125984544
38,130,2024-05-19,10,291.15667970136275
38,130,2024-05-19,11,204.2504220950741
38,130,2024-05-19,12,79.98221587754242
38,130,2024-05-19,13,205.6568941861868
38,130,2024-05-19,14,142.08837047708386
38,130,2024-05-19,15,58.54203992433064
38,130,2024-05-19,16,35.564322592069125
38,130,2024-05-19,17,46.05075544858261
38,130,2024-05-19,18,7.032294222326399
38,130,2024-05-19,19,0.0938384789106278
38,130,2024-05-19,20,0.0
38,130,2024-05-19,21,0.0
